,Avg_environmental_importance,Avg_government_satisfaction,Avg_education_importance,Avg_monthly_expense_on_pets_or_plants,Avg_Residancy_Altitude,Yearly_ExpensesK,Weighted_education_rank,Number_of_valued_Kneset_members,Most_Important_Issue_Education,Most_Important_Issue_Financial,Most_Important_Issue_Social,Most_Important_Issue_Healthcare,Most_Important_Issue_Other,Most_Important_Issue_Environment,Most_Important_Issue_Military,Most_Important_Issue_Foreign_Affairs
7067,0.030609368628283593,-0.008424902600611519,0.2551795240188033,-0.7646304948521514,-0.15587144595891325,-0.5214285714285714,-0.9649844084918976,-0.2923278316461323,0,0,1,0,0,0,0,0
405,-1.7408442680482519,-1.269599575363593,-1.9230339504758955,-0.559615975360859,0.8909632928336086,0.19628571428571417,1.8180602058027029,0.8302110418750157,0,0,0,1,0,0,0,0
1905,-0.5864825313064191,0.2734034089906562,0.6468616091189118,1.05714001989787,-0.5916524209379105,-0.10657142857142854,-0.2845998048473003,0.08185179286091704,0,0,0,0,0,1,0,0
1487,0.1050071430767731,0.11214588718146778,-0.22104058072177485,1.3598489280730908,0.19137276068757422,-0.28057142857142847,-1.0567413726571309,-1.040687080660231,0,0,0,0,0,0,1,0
8854,1.801199422235836,1.9459480340316913,1.4164078063985581,-0.9016880336609858,0.6832770430502303,0.39400000000000013,1.3231665621056727,0.8302110418750157,0,0,1,0,0,0,0,0
2332,-0.190620874656788,-0.12965982444544685,0.1633714672586191,-0.6349595624807011,-1.199104689090452,0.471714285714286,-0.7813666652115627,1.2043906663820652,1,0,0,0,0,0,0,0
4570,-1.2047159477170097,-0.4129929767351615,-1.2204029695681875,-0.5293727754944403,1.2087952849153982,-0.5342857142857143,0.694534876010386,0.8302110418750157,0,0,1,0,0,0,0,0
9186,-0.2877734002783213,-0.04552354484695986,-0.007020790049456793,0.015615256183784905,-1.1063661758201284,0.7425714285714289,-0.7527748364481905,1.9527499153961638,1,0,0,0,0,0,0,0
7052,-1.83963832856785,1.0400008186997882,1.6284231164352505,-0.865953448398417,1.2361066270111891,-0.13228571428571412,1.2459461712804867,1.5785702908891144,1,0,0,0,0,0,0,0
7434,-0.24564795463269368,-2.1265817397065607,-0.11469811327026254,-1.0707631363075796,-0.8881755636922145,0.1757142857142857,-0.5450306676076915,-1.040687080660231,0,1,0,0,0,0,0,0
7614,0.616401192286705,0.25419345879279337,0.8050175002817727,-0.60154339631319,0.3027190015396457,0.7562857142857142,-0.4610045795663738,0.4560314173679664,0,0,0,0,0,1,0,0
6382,-0.697423993476327,0.16176594575562583,0.594407006389346,-0.15376871409921433,-1.6189790582334391,0.8714285714285714,-0.21687514433716615,0.08185179286091704,0,0,1,0,0,0,0,0
7381,-0.7809231383910344,0.10167524923187755,0.48943906422902184,0.01173279683082789,-1.2201134137795222,0.491714285714286,-0.18498913932399164,0.8302110418750157,0,0,0,0,0,1,0,0
8074,2.0439262534890092,1.0668377342627138,1.1520922926703099,-0.3634573247122763,2.0521455188623556,-0.9091428571428571,0.987060303373561,-1.040687080660231,0,1,0,0,0,0,0,0
3731,0.7449344380629938,0.6317145854254256,-0.004485595332785795,-0.8505434315669882,-0.6699849515643005,0.5394285714285716,-0.7104026374775503,-2.163225954181379,0,0,0,0,0,0,1,0
1305,-1.7333385321244053,-1.2557687881412312,-1.3869472300516759,-1.0142643765655632,0.7159906286374965,0.362857142857143,1.4980690497624465,-0.6665074561531816,0,1,0,0,0,0,0,0
4949,-0.7687659486810235,-0.7964068764137338,-0.08792298077494894,-0.8494997614422487,1.3666608447218394,-0.25657142857142845,0.059680567332106915,1.5785702908891144,0,0,0,0,0,1,0,0
1744,-0.5742407660668659,-0.2643276228759517,-0.014004428772761863,0.7953018854360414,-1.3143525502419224,0.5814285714285714,-0.3948595439466819,0.4560314173679664,0,1,0,0,0,0,0,0
4886,0.4938617342449053,0.42291734783675283,-0.007095838977903205,-1.1234039994801277,0.28080990293532987,-0.36571428571428566,-1.0344962558306496,-1.7890463296743297,0,0,0,0,0,0,1,0
7554,1.3564841526623599,1.473612483085862,0.6204717809053372,0.9043995817846467,0.8816594290427351,0.20514285714285707,0.3887523872335945,-0.2923278316461323,0,0,0,1,0,0,0,0
7909,1.257263167691805,1.799751835516199,2.025497186612002,-0.23328653392305956,0.291314265279865,0.7671428571428573,1.3626471892030758,-0.2923278316461323,0,0,1,0,0,0,0,0
9578,0.10797720393389941,-0.10479564961229502,-0.1378013492380442,0.711686300539876,-0.4601978293120147,-0.23171428571428576,-0.9837806231892602,-1.7890463296743297,0,0,1,0,0,0,0,0
6350,2.0948852782184573,2.0752016731364686,1.7499839096143364,-0.6693783725536987,1.631070651165708,-0.5082857142857142,1.7661305971714043,1.2043906663820652,0,0,0,0,0,1,0,0
8800,1.6876392907824098,0.9822513970855065,1.4987119412744334,-0.47596597291164466,1.540433010364291,-0.42199999999999993,0.8911984925593005,1.9527499153961638,1,0,0,0,0,0,0,0
5226,-0.05074830269490276,0.11756590205812958,0.15683978665372147,-0.7032585880590043,0.03710869654211646,-0.7051428571428571,-1.0094128184622544,1.2043906663820652,0,0,0,0,0,1,0,0
517,-0.12028357811351754,-2.1265817397065607,0.02953786536227679,0.2699852336937388,-0.8326525055853863,0.122857142857143,-0.7872183417088353,0.4560314173679664,0,1,0,0,0,0,0,0
513,-0.3978639544611586,-0.07623220084187358,-0.0768548807088616,0.538984991417708,-0.8917770593531978,0.17914285714285727,-0.6303671924712622,-0.2923278316461323,0,0,0,1,0,0,0,0
4077,0.26521250482293934,0.2849398058531238,1.093497226145595,1.2018584270879542,0.7685124403601715,-0.8300000000000001,-0.2591715312535821,-1.4148667051672803,0,0,0,0,1,0,0,0
8360,0.23200764632597598,-0.24497803202693527,-0.2214487494456184,0.3422063249405786,-0.024416854333017466,-0.6465714285714286,-0.8545803516073094,-1.4148667051672803,0,0,1,0,0,0,0,0
6852,-0.47907673325722316,-0.24717904951377176,-0.3269089997913274,-0.16509237741246768,-0.20719275912792745,-0.4725714285714284,-0.42133484497885676,-1.7890463296743297,0,0,1,0,0,0,0,0
822,0.6119687493946558,-1.3250429309356067,1.3071029977046362,2.0095091492439088,0.3849531524654347,0.10657142857142876,0.6253940696086203,0.4560314173679664,0,1,0,0,0,0,0,0
7117,0.1932850037985689,-0.02165788477905384,0.42717563371222494,-0.343398551455775,0.4884961527187088,-0.5634285714285714,-0.8764156626905742,-0.2923278316461323,0,0,0,0,0,0,0,1
520,-0.016644762064226278,-0.26117747106719724,0.03357706471137858,-0.8572983993543173,-0.7047994096204737,0.0011428571428571122,-0.8317366375449049,0.08185179286091704,0,0,0,0,0,1,0,0
7598,0.21475055152052477,-0.018718576724120334,-0.07048933992786864,0.20633639116930688,-0.26181544331950984,-0.4205714285714286,-1.1076920498599145,-2.163225954181379,0,1,0,0,0,0,0,0
6785,-0.7430097527535862,0.016594335004133424,0.6054021621520232,-0.08191720705594029,-0.24230734182251606,-0.43914285714285706,-0.15549430308219894,0.08185179286091704,0,1,0,0,0,0,0,0
2819,-0.062343880142770626,-2.0215910316208543,-1.7739146266721375,-0.5088808774065026,1.3312461373888353,-0.22285714285714286,1.4212532657294552,0.8302110418750157,1,0,0,0,0,0,0,0
1723,-1.3283641023073762,-0.6135762567783256,-0.625205235217362,-0.8587745799456565,1.7172064223908947,-0.5902857142857143,0.5676742053375221,0.8302110418750157,0,0,0,1,0,0,0,0
8790,-0.5677479280061247,0.4864267548097385,-0.33532832178342087,-1.224423757885889,1.1142560238145829,-0.5877142857142856,-0.4147688664488137,1.2043906663820652,0,0,0,1,0,0,0,0
7575,2.234194548715217,2.1873653099729906,2.011460874059343,-0.8397450145130945,1.9756137360664572,-0.8362857142857143,2.065243048596005,0.8302110418750157,0,0,0,0,0,1,0,0
9805,0.49732481451709704,0.21730955738925026,0.17351591783413647,-1.1014794188318526,0.567128807983514,-0.6382857142857143,-1.040055805346139,-1.4148667051672803,0,0,0,0,1,0,0,0
8537,-0.46767937527100517,-0.29078872106646647,-0.3813680108033843,-0.1787060698666714,-1.5010300753362311,0.7591428571428573,-0.38909549926389714,-1.4148667051672803,0,0,1,0,0,0,0,0
9514,0.21201049868396368,0.14127416308454388,0.026935046851311796,0.3439600581125925,-1.2342192717850407,0.5051428571428573,-1.2684430999598044,-1.040687080660231,0,0,1,0,0,0,0,0
8996,-0.15258190528590948,-0.09618156889229815,0.053710371295238764,0.09667496115905388,-1.0595467322273435,0.33885714285714297,-0.8497573121586486,-0.6665074561531816,0,1,0,0,0,0,0,0
2688,-0.2759549505511329,0.34848940686918106,0.035609107210045274,0.3777968498093204,-0.8743698303251112,0.734,-0.8119907285521407,-1.040687080660231,0,0,0,0,0,0,0,1
9722,0.9177633855180986,0.6902806389193898,0.2976231923934616,0.9136273645948944,1.4960145638788285,-0.37971428571428567,-0.48166308308487893,-0.2923278316461323,0,0,0,1,0,0,0,0
4283,-0.08903704874168518,0.11652572357689359,0.10418923248029661,-0.8575856977083071,-0.8338530041390473,0.12400000000000011,-0.9906561359252418,0.08185179286091704,0,1,0,0,0,0,0,0
4613,-0.14769028057828165,0.1513393927987125,0.03435026564515027,-0.8220300899382315,-1.2129104224575553,0.4848571428571429,-0.9493235646497756,0.08185179286091704,0,1,0,0,0,0,0,0
581,-0.8855880136848852,-0.850707366721015,-1.2469274410088629,0.02459344087456917,1.3687617171907462,-0.25857142857142845,0.649009670007521,-1.040687080660231,0,1,0,0,0,0,0,0
3054,-0.1792767240742726,0.026460087788858208,0.10778676105007132,-0.894936830385787,-1.3020474400668955,-0.5342857142857143,-0.8750401224223474,-0.6665074561531816,0,1,0,0,0,0,0,0
7560,2.2741119213477794,2.2236260336953437,2.0091994342414163,0.6027806647597,1.471104218890359,-0.35599999999999987,2.106960101150536,0.8302110418750157,0,0,0,1,0,0,0,0
471,0.3888002573330209,0.2523538146082544,0.16008311810844755,1.013763069043177,-0.9241905203020488,0.7814285714285716,-1.2828942547249567,-1.4148667051672803,0,0,0,0,1,0,0,0
177,0.8181757866403331,-1.1884259188207724,0.9370373184462665,2.160915274030519,0.9524888437087425,-0.4337142857142857,0.36164650613325694,-0.6665074561531816,0,0,1,0,0,0,0,0
6014,1.398406180085514,1.3998161685297166,1.8373744673784316,-0.5707561154887294,1.0821426875041469,0.014285714285714457,1.105457841807046,-0.6665074561531816,0,1,0,0,0,0,0,0
6340,1.4292965325003528,1.5397128313223547,1.845373324869674,1.4093782691375014,0.9855025539344245,0.10628571428571432,1.1856921236059825,0.8302110418750157,1,0,0,0,0,0,0,0
327,-0.5691637789319796,-0.24942243721746093,-0.05866679371200475,-0.03791698713415039,-1.5115344376807662,0.7691428571428571,-0.4033482396216252,0.08185179286091704,1,0,0,0,0,0,0,0
1423,-0.5355960738239884,-0.6054376166640375,-1.5920972881193847,0.6564244893948894,0.14005144751856,0.9111428571428575,0.6263281333954538,0.4560314173679664,0,0,0,1,0,0,0,0
2449,-0.48182383758239905,-0.8192187994176685,-0.7667231001915437,-0.8276129566451573,0.8981662841555758,0.1894285714285715,0.10419944433277309,-0.2923278316461323,0,0,1,0,0,0,0,0
1137,-1.6113522143484866,-1.89936409623549,-2.0526893676715563,1.3296132115492856,0.25259818692429276,0.8040000000000003,2.108767526515787,1.5785702908891144,0,0,0,0,0,1,0,0
4500,-0.0413547059233507,-0.15321067840195007,0.2744676068039458,-0.47032809500456263,0.29791700732500137,-0.9534285714285714,-0.82960561496148,0.08185179286091704,0,0,0,1,0,0,0,0
6606,-0.08852694430432347,-0.3382479854769754,0.11421865263577631,0.5810433673801964,-0.5880509252769271,-0.10999999999999988,-0.7246844048383569,0.8302110418750157,0,0,0,0,0,1,0,0
7949,0.12632004080405632,-0.16239105545525997,-0.29708215929080944,0.24482282897602828,-1.0628481032499117,0.3420000000000001,-0.8589956268919374,-2.163225954181379,0,1,0,0,0,0,0,0
8411,1.3780876393716932,1.399751482141894,1.3520615244575447,-0.927822807408564,1.2030929167855078,-0.10085714285714276,0.7460552953232753,1.2043906663820652,0,0,0,1,0,0,0,0
2421,-0.2957722640665547,-0.6903081291732597,-0.35850773155810584,-0.8494607455434972,-0.39717165524480436,-0.2917142857142856,-0.27320246016778194,0.4560314173679664,1,0,0,0,0,0,0,0
9540,-0.18577625669130296,-0.1370286454461144,-0.4901038472061217,0.38453216161249437,0.08662926188063862,-0.7522857142857142,-0.5972734628041956,0.4560314173679664,0,1,0,0,0,0,0,0
7710,-0.6440129229435357,-0.4173262412170933,-0.4352851836525818,-0.5370072182323824,-0.5670422005878569,-0.1299999999999999,-0.1676193812022446,-1.040687080660231,0,0,0,0,0,1,0,0
6500,-0.568290114018939,-0.44472480796461017,-0.5214152433905799,1.0789913097982318,0.11304023006118419,-0.7774285714285714,-0.17593985704986498,-0.6665074561531816,1,0,0,0,0,0,0,0
469,-0.4445114321824356,-0.3846671970273916,-0.4079998045015023,-0.7866645767855104,-1.1015641816054837,0.378857142857143,-0.3494791719679934,-2.163225954181379,0,1,0,0,0,0,0,0
1670,0.36586040147106025,0.07490955282845706,-0.4029098895104674,-0.29914636321778193,-1.0313350162163064,0.8834285714285715,-0.8841805642668047,-1.4148667051672803,0,0,0,0,0,0,0,1
5586,-0.6490328693875591,0.24749119207608947,0.5989116530349962,1.4784028105436728,0.12594558951304133,-0.7897142857142856,-0.25921712014655074,0.8302110418750157,0,0,1,0,0,0,0,0
7371,2.2540590013697717,1.2979603698366764,0.42965705089674733,1.0734896427510678,0.5599258166615471,0.5114285714285716,1.0057913324378673,-0.2923278316461323,0,0,1,0,0,0,0,0
4303,0.13839594830778368,-0.07104778794612727,-0.0951167244922823,0.5608624863444485,-0.43918910462294447,-0.25171428571428556,-1.0381643143484995,-1.040687080660231,0,0,0,0,0,1,0,0
2151,-1.047036088446755,0.16203056952633008,-1.7310857227512189,-0.02448924194508881,1.3666608447218394,-0.25657142857142845,0.8736960350434145,-0.2923278316461323,0,0,1,0,0,0,0,0
6253,-0.07915962231733424,-0.19144705528109665,-0.038346844128000664,0.6087082463193871,0.6874787879880441,-0.7528571428571429,-0.8436756202555264,-1.7890463296743297,0,0,0,0,0,0,1,0
7896,-0.1694324819802447,-0.341007824366873,0.03080419377429349,0.8285388033017292,-1.2771370950784269,0.5460000000000003,-0.6807108055205064,-0.6665074561531816,0,1,0,0,0,0,0,0
1086,0.40684592355506116,1.0381604089818943,0.019468324541820868,0.2648266751784588,0.1988758766479565,-0.2877142857142856,-0.5963597644994258,-1.040687080660231,0,0,0,0,0,0,0,1
1072,-0.34150001973864874,-2.1265817397065607,-0.0943137042776362,1.5846420381419652,-1.6669990003798851,0.9171428571428573,-0.3309395902318597,0.08185179286091704,0,0,0,0,0,1,0,0
2526,-1.4335307072856334,-0.4437130052215717,-0.7027478140612687,-0.7889498162427305,0.16436154323019841,-0.5342857142857143,0.6347475789716555,0.4560314173679664,0,0,0,0,0,1,0,0
5695,-0.19974354028659205,-0.12840704823699114,-0.03924844463886593,-0.2533701105913279,-0.601556534005615,-0.09714285714285698,-0.7908801379613039,1.2043906663820652,0,0,0,1,0,0,0,0
5323,-0.5605902852276654,-0.4667367273611755,-0.5008808029357024,0.031170827043055974,-0.6279675021861604,-0.07199999999999984,-0.1803587429279758,-1.7890463296743297,0,1,0,0,0,0,0,0
3726,0.8383730226582524,0.43619720228600856,0.4267496014247761,-1.224423757885889,1.1769820732433778,-0.6474285714285715,-0.5787049902483291,0.8302110418750157,0,0,0,1,0,0,0,0
8664,-0.6877918160828361,0.4235795932210688,0.7265340659460127,-0.4784658429512192,0.23579120717303664,-0.8942857142857142,-0.13922782696334052,1.5785702908891144,1,0,0,0,0,0,0,0
9399,1.294758368926585,2.5831942494290034,1.7737194792166888,-0.7690785359641034,0.6952820285868415,0.38257142857142856,1.6571939451994657,0.4560314173679664,0,0,0,1,0,0,0,0
8806,-1.83963832856785,0.8385211671036891,1.9799237624790198,0.2178299844666186,0.06652091110681457,0.9811428571428573,1.5626676302441977,0.4560314173679664,0,0,1,0,0,0,0,0
4698,0.21265432491177466,0.04002728548977329,-0.1875259851631924,-0.9416312411319112,-1.357870622812139,0.6228571428571428,-1.081590638468771,-2.163225954181379,0,1,0,0,0,0,0,0
8580,2.277337987349888,2.3990573125317827,2.100186477413312,1.1447950695876516,2.0578478869922456,-0.9145714285714286,2.250388600868643,-0.6665074561531816,0,1,0,0,0,0,0,0
4049,-1.3352425704675208,-1.0838838607524945,-2.023677578392776,-0.9379425444602949,0.6940815300331805,0.3837142857142859,1.5558261237474031,-0.6665074561531816,0,0,1,0,0,0,0,0
9550,-0.31698812476072546,-0.16174612264790278,-0.31321409189371413,-0.9490158091180856,-1.563456000126611,0.8185714285714285,-0.5963759651131151,0.8302110418750157,0,0,0,0,0,1,0,0
7597,-0.40523365778977904,-0.19158178915152596,-0.3151972602748014,-0.5333664693285958,-1.5403464029686338,0.7965714285714287,-0.5111237711358639,0.08185179286091704,0,0,0,1,0,0,0,0
7715,0.5269918440572902,-1.0640916164160195,-0.9454767480383597,1.2371752819879194,-0.24140696790727018,0.7028571428571428,0.21658393767832912,0.8302110418750157,0,0,0,0,0,1,0,0
1375,-0.4889659056603432,0.3744522132125095,0.500687247845089,-0.04881716518150458,-0.602757032559276,-0.09599999999999986,-0.44485446517720934,-0.2923278316461323,0,0,0,1,0,0,0,0
3603,0.3503390644136703,-2.1265817397065607,-0.01990929798977169,1.3674599406371284,0.38225203071969677,-0.4622857142857142,-1.2252932434280002,-0.6665074561531816,0,0,0,0,0,0,1,0
3869,-0.6090270352285216,-0.4060457355668711,-0.462033919595948,-1.224423757885889,0.28141015221216037,-0.9377142857142857,-0.18977820406381388,-1.7890463296743297,0,0,1,0,0,0,0,0
4517,-1.4865688775858954,0.14398899513037108,-0.6759496456043584,1.170799297655589,1.6826920889731365,-0.5574285714285714,0.5779972568511971,1.2043906663820652,1,0,0,0,0,0,0,0
5140,1.7824125208791939,-2.1265817397065607,1.3867070769880119,-1.1247246214349842,0.05511617484703358,0.992,1.154473593505055,0.4560314173679664,0,0,1,0,0,0,0,0
7151,1.8723481595968516,2.1407558121437265,2.0849695978972385,-0.6818467462485099,1.452796615947027,-0.3385714285714285,1.8730543686483194,0.4560314173679664,0,0,1,0,0,0,0,0
9171,0.23898211807563927,-0.07012522910753399,-0.06233747896292351,0.13503511504749785,-1.1922018224069004,0.4651428571428573,-1.066526530574525,-1.4148667051672803,0,0,1,0,0,0,0,0
1340,0.2530315073117863,-0.07893790599219647,-0.2785687432288471,-0.8902215490173085,0.29281488847194137,-0.9485714285714286,-0.9401168081516067,-0.2923278316461323,1,0,0,0,0,0,0,0
3995,-0.5797588796371548,-0.392516452782581,-0.489546450991047,0.5249470386678754,0.03050595449698033,-0.6988571428571428,-0.20672618154583036,-1.7890463296743297,0,1,0,0,0,0,0,0
9662,-1.83963832856785,-0.03131384931091227,-0.17882146413431635,-0.6126474641790352,-1.1243736541250455,0.4005714285714288,-0.9361685546984413,1.9527499153961638,1,0,0,0,0,0,0,0
2243,0.16060715421991362,-0.08657073540887252,-0.10670949545015296,-0.49494443993700105,-1.3455655126371124,0.6111428571428572,-1.0275697580016785,-1.4148667051672803,0,0,0,1,0,0,0,0
5713,-0.011868384578907749,0.2210444916742151,0.5880741611391763,0.20283980312616415,0.6028436399549331,-0.6722857142857142,-0.7207759562591971,-1.4148667051672803,0,0,0,0,1,0,0,0
3627,-0.0682999625424949,-0.4071620867420703,0.22957617992350707,-0.8317413114437985,-0.4247831219790109,-0.26542857142857135,-0.6545988616053108,-0.2923278316461323,0,0,0,1,0,0,0,0
6537,-0.05819537027497912,-2.1265817397065607,0.2240630212199954,-1.1090229857663727,-0.5211231309103178,-0.1737142857142857,-0.7824970854325907,1.2043906663820652,0,0,0,0,0,1,0,0
4034,0.023821383642703784,-0.031185517396162772,0.12354844393074904,0.20042423147103744,0.059918169061678184,-0.7268571428571429,-1.0112539996888397,0.8302110418750157,0,0,0,0,0,1,0,0
4679,-0.6647018440306756,-0.8589636009759093,-0.0063216225465914915,-0.20893884209764033,-0.13006072705519844,-0.546,0.0183468886778607,-1.040687080660231,0,0,0,1,0,0,0,0
3787,-0.6554720086400939,0.2870274393966747,0.6432948557426166,-0.26259079757382636,-0.6933946733606929,-0.009714285714285564,-0.2276207779772694,0.08185179286091704,0,1,0,0,0,0,0,0
8683,0.2517075095995734,-0.16973006268622787,-0.15766743270889066,-0.9371092377436407,-0.9028816709745634,0.18971428571428595,-1.2828942547249567,-1.040687080660231,0,1,0,0,0,0,0,0
2750,-0.5120939706923759,0.34054268233051715,0.6114618296261084,-0.12042861476229685,-0.6672838298185628,-0.034571428571428475,-0.364050485506069,1.9527499153961638,1,0,0,0,0,0,0,0
3911,-0.7206851336702476,-0.5636589360770923,-1.5887784625516232,0.6861107172214677,-1.1063661758201284,0.7694285714285716,0.6957804726455536,-0.2923278316461323,0,0,1,0,0,0,0,0
6473,-0.15115545969555405,-1.568604971121579,1.8664295701809464,1.7946197307435745,0.3156243609915031,0.1725714285714286,-1.2828942547249567,1.5785702908891144,1,0,0,0,0,0,0,0
7821,-0.7308229679583106,0.1456104788379156,0.6363576541130364,-0.6277050333293283,-1.4377037766306056,0.6988571428571428,-1.2828942547249567,-0.6665074561531816,0,1,0,0,0,0,0,0
5145,-0.3141432985904183,-0.25091493965284506,-0.07680432459367993,1.4466843727517045,-0.8911768100763673,0.17857142857142883,-0.6243219781880887,0.4560314173679664,0,1,0,0,0,0,0,0
5038,-0.3916261055333848,-0.010010509665409967,0.01589002913794965,-0.7643494824403461,0.3117227406921041,-0.9665714285714285,-0.6647226708122344,0.08185179286091704,0,0,0,0,0,1,0,0
4,-0.7386236550337659,-0.46558545728637885,-0.4607215260704451,1.722945666961983,0.6913804082874427,-0.18514285714285705,-0.05867875866173786,-0.2923278316461323,0,0,1,0,0,0,0,0
3583,-0.6297395541077846,0.44709893421662683,0.7069312363802757,-0.611810552466952,-0.9019812970593176,0.18885714285714306,-0.1954658754782043,1.2043906663820652,0,0,0,1,0,0,0,0
1057,-1.178691713044773,0.13661588223141444,-1.4509279584145776,-0.8081911076594552,1.8351554052881034,-0.7025714285714286,0.748045554203225,0.4560314173679664,0,0,1,0,0,0,0,0
902,-1.5774255871003855,-0.9978706662153942,-1.8666722420700685,-0.498773034313665,1.207294661723322,-0.10485714285714276,1.567788264132382,0.4560314173679664,0,0,0,0,0,1,0,0
6932,-0.20360682843841663,-0.3306329139783772,0.053008405002841166,1.2668875155475177,-0.6894930530612943,-0.013428571428571345,-0.6641730500083209,-0.2923278316461323,0,0,0,1,0,0,0,0
2655,-0.616905220612574,-0.5083802122074755,-0.5475590751987371,0.4274813198402927,-1.6826054815774798,0.9319999999999999,-0.09643679264310089,-1.7890463296743297,0,1,0,0,0,0,0,0
5662,1.894775396308707,1.713734773170231,1.440330146683059,-0.05497781335349704,1.2388077487569273,-0.1348571428571428,1.2807280297018975,0.4560314173679664,0,1,0,0,0,0,0,0
8770,0.7625032277569418,0.10240774942091124,-0.15256699501828003,0.6332924427725902,-0.10785150381246722,0.004285714285714448,-0.7669496170449163,-2.163225954181379,0,0,0,0,0,0,1,0
3982,-0.3569933869979672,-0.14290322231675692,-0.4348499497486948,0.32075869922832656,-0.20119026635962184,0.0931428571428572,-0.5112678817402286,-0.2923278316461323,0,0,0,0,1,0,0,0
4184,0.3523352474570232,-0.1628845647260836,-0.1542846576093107,-0.5450462148433559,-1.3704758576255813,0.6348571428571428,-0.9349390479087254,-1.040687080660231,0,0,1,0,0,0,0,0
2023,-0.07311442387685892,-0.5000970898331791,-0.28093662983127426,-1.1077011946238096,-0.14626745752962403,-0.5305714285714285,-0.5506044736979239,1.2043906663820652,0,0,0,1,0,0,0,0
6612,2.0435526544991967,1.1745608110491002,1.2485846238013687,1.2552963447770118,1.9149885591065692,-0.7785714285714285,1.070220090118901,0.4560314173679664,0,0,0,0,0,1,0,0
6927,2.198933041593865,-1.4464703473467468,-0.5453860913453075,2.932391374467553,0.4692881758601301,0.026285714285714468,1.273582800515019,-0.6665074561531816,0,0,1,0,0,0,0,0
8558,0.46409598220395637,-0.006077871314797158,0.19744326665805634,0.006893279098805724,-1.3371620227614842,0.6031428571428572,-0.9840211088391351,0.08185179286091704,0,0,1,0,0,0,0,0
9628,1.244939427548235,0.5319810770712698,1.5215243384913053,-0.7792344306541503,0.4569830656851037,0.6094285714285714,0.523707088173449,0.8302110418750157,1,0,0,0,0,0,0,0
5717,2.086115861040428,2.5920373511877215,1.9449167958210178,-0.7660866207906037,0.27060566522921015,0.7868571428571429,2.148744680260445,1.2043906663820652,0,0,0,0,0,1,0,0
403,0.11321071253407698,-0.7496041392642474,1.0213932043893748,1.0101789362661902,-1.019330030679695,0.8720000000000003,0.01320593744885997,0.4560314173679664,0,0,0,0,0,0,1,0
3616,0.773475738742097,-0.07159344132541888,0.4204476833096711,-0.8108856285070313,-1.0025230509284389,0.8560000000000003,-0.6064976357210641,0.08185179286091704,0,0,0,0,1,0,0,0
7546,-0.7896653112566954,0.12102637114760374,0.5996824148168803,-0.5830784644789133,-0.7828318156084485,0.0754285714285714,-0.12827958459887454,-0.6665074561531816,0,1,0,0,0,0,0,0
6637,0.3553882710076255,-0.7194478436842228,-0.3145262789999769,0.8706106475586345,0.27660815799751576,-0.36171428571428565,-0.4103639211480389,-1.040687080660231,0,0,0,0,0,0,1,0
7456,-0.6854882379403949,-2.1265817397065607,-0.5302094116570526,-0.682834279042594,0.16376129395336764,-0.8257142857142856,-0.04440580288384922,-1.7890463296743297,0,1,0,0,0,0,0,0
7155,0.07216353869161428,0.2827526543902402,0.7608074160708022,0.5976619813189863,-0.3095352608275405,0.19628571428571417,-0.5793827760614129,-1.7890463296743297,0,0,0,0,0,0,0,1
2592,-1.3311404767433852,-1.353161584992024,-1.5949172303041494,-0.20779407807910416,0.24479494632549534,0.8114285714285714,1.382170024237281,0.08185179286091704,0,0,0,1,0,0,0,0
2874,-1.2140819187566507,-1.3096655094273257,-1.6826894695859171,0.3564783497910219,0.6943816546715956,0.38342857142857145,1.3457217804241308,-1.040687080660231,0,1,0,0,0,0,0,0
9304,-0.4352110333463095,-0.23070892855235872,-0.29104749067633273,0.11080133454934626,-0.2993310231214208,-0.3848571428571428,-0.4785509093711437,-1.040687080660231,0,0,0,0,0,1,0,0
2581,-0.33113603727958585,-0.35718139867501264,0.12255476639374628,-0.4270832881130418,-1.187399828192256,0.46057142857142885,-0.5470584528060936,0.8302110418750157,0,0,0,1,0,0,0,0
2889,-0.10446477656139955,-0.3309412614629076,0.3642866350046549,-0.643773052615769,-1.3971869504445418,0.6602857142857146,-0.6362675328294066,1.5785702908891144,1,0,0,0,0,0,0,0
2132,0.24989072240311894,0.08405986250848209,-0.08957148440838764,0.29214768039768263,-1.2321183993161338,0.5031428571428571,-1.1809324125346872,-1.4148667051672803,0,0,1,0,0,0,0,0
2387,-0.05219538851953137,-0.21791345883972166,-0.42210634556134075,1.2921834632185727,-1.4581122520428451,0.7182857142857144,-0.6765952749844092,0.8302110418750157,0,0,1,0,0,0,0,0
6949,1.4268298358701639,0.28301618393467454,1.8001325332124394,-0.35434075825819356,-1.1063661758201284,0.30085714285714316,0.8457079708065283,1.2043906663820652,0,0,0,0,0,1,0,0
1850,0.18937145708510178,0.011593846101390642,-0.023831086075063613,-0.3138362619548529,-1.710817197588517,0.9588571428571431,-1.1434708893377268,-0.6665074561531816,0,0,0,0,0,1,0,0
3068,-0.044214912971619655,-0.02252433016442489,0.006107285507362704,-0.4485467282044141,-1.5859653480077576,0.8400000000000003,-0.9818661408431015,1.2043906663820652,1,0,0,0,0,0,0,0
91,0.15049990778702474,0.013216153902521623,-0.11416402795870045,1.4699876484555143,-0.9734109610021559,0.2568571428571431,-1.0985233906527287,-0.6665074561531816,1,0,0,0,0,0,0,0
